concept:name,OfferID,OfferedAmount,case:ApplicationType,Accepted,case:LoanGoal,case:concept:name,Selected,org:resource,Action,lifecycle:transition,time:timestamp,case:RequestedAmount,FirstWithdrawalAmount,EventID,EventOrigin,CreditScore,MonthlyCost,NumberOfTerms
W_Complete application,,,New credit,,Car,Application_719477615,,User_14,Obtained,start,2016-02-01 09:27:52.364000+00:00,5000.0,,Workitem_2038310917,Workflow,,,
A_Concept,,,New credit,,Car,Application_719477615,,User_14,statechange,complete,2016-02-01 09:27:52.368000+00:00,5000.0,,ApplState_506092857,Application,,,
A_Accepted,,,New credit,,Car,Application_719477615,,User_14,statechange,complete,2016-02-01 09:30:07.889000+00:00,5000.0,,ApplState_1947120868,Application,,,
O_Create Offer,,5000.0,New credit,True,Car,Application_719477615,True,User_14,Created,complete,2016-02-01 09:35:41.798000+00:00,5000.0,5000.0,Offer_309110609,Offer,929.0,371.4,14.0
O_Created,Offer_309110609,,New credit,,Car,Application_719477615,,User_14,statechange,complete,2016-02-01 09:35:43.392000+00:00,5000.0,,OfferState_28561036,Offer,,,
O_Sent (mail and online),Offer_309110609,,New credit,,Car,Application_719477615,,User_14,statechange,complete,2016-02-01 09:35:59.116000+00:00,5000.0,,OfferState_1612145288,Offer,,,
W_Complete application,,,New credit,,Car,Application_719477615,,User_14,Deleted,complete,2016-02-01 09:35:59.139000+00:00,5000.0,,Workitem_1757363903,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_719477615,,User_14,Created,schedule,2016-02-01 09:35:59.157000+00:00,5000.0,,Workitem_966073082,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_719477615,,User_14,Obtained,start,2016-02-01 09:35:59.163000+00:00,5000.0,,Workitem_743163271,Workflow,,,
A_Complete,,,New credit,,Car,Application_719477615,,User_14,statechange,complete,2016-02-01 09:35:59.169000+00:00,5000.0,,ApplState_1412863822,Application,,,
W_Call after offers,,,New credit,,Car,Application_719477615,,User_14,Released,suspend,2016-02-01 09:38:03.369000+00:00,5000.0,,Workitem_387972925,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_719477615,,User_116,Deleted,ate_abort,2016-02-04 08:57:18.372000+00:00,5000.0,,Workitem_1216963741,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_116,Created,schedule,2016-02-04 08:57:18.384000+00:00,5000.0,,Workitem_2138651961,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_116,Obtained,start,2016-02-04 08:57:18.389000+00:00,5000.0,,Workitem_2118560765,Workflow,,,
A_Validating,,,New credit,,Car,Application_719477615,,User_116,statechange,complete,2016-02-04 08:57:19.500000+00:00,5000.0,,ApplState_535535857,Application,,,
O_Returned,Offer_309110609,,New credit,,Car,Application_719477615,,User_116,statechange,complete,2016-02-04 08:58:41.770000+00:00,5000.0,,OfferState_111272022,Offer,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_116,Released,suspend,2016-02-04 09:00:49.155000+00:00,5000.0,,Workitem_1217842443,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_87,Obtained,resume,2016-02-09 07:38:01.881000+00:00,5000.0,,Workitem_1751559307,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_87,Released,suspend,2016-02-09 07:38:07.913000+00:00,5000.0,,Workitem_561324721,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_102,Obtained,resume,2016-02-09 09:01:50.914000+00:00,5000.0,,Workitem_1984895,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_102,Released,suspend,2016-02-09 09:34:31.321000+00:00,5000.0,,Workitem_144624578,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_87,Obtained,resume,2016-02-09 10:00:31.433000+00:00,5000.0,,Workitem_1535288604,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_87,Released,suspend,2016-02-09 10:01:32.086000+00:00,5000.0,,Workitem_1317195588,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_87,Obtained,resume,2016-02-09 10:02:31.764000+00:00,5000.0,,Workitem_1779574701,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_87,Released,suspend,2016-02-09 10:15:57.289000+00:00,5000.0,,Workitem_1551858445,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_87,Obtained,resume,2016-02-09 10:18:23.006000+00:00,5000.0,,Workitem_838930617,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_87,Deleted,complete,2016-02-09 10:41:11.324000+00:00,5000.0,,Workitem_800550036,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_719477615,,User_87,Created,schedule,2016-02-09 10:41:11.329000+00:00,5000.0,,Workitem_1848376119,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_719477615,,User_87,Obtained,start,2016-02-09 10:41:11.331000+00:00,5000.0,,Workitem_2122130727,Workflow,,,
A_Incomplete,,,New credit,,Car,Application_719477615,,User_87,statechange,complete,2016-02-09 10:41:11.333000+00:00,5000.0,,ApplState_1929929176,Application,,,
W_Call incomplete files,,,New credit,,Car,Application_719477615,,User_87,Released,suspend,2016-02-09 10:42:34.529000+00:00,5000.0,,Workitem_1827520126,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_719477615,,User_2,Obtained,resume,2016-02-09 14:03:15.759000+00:00,5000.0,,Workitem_1730565991,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_719477615,,User_2,Deleted,complete,2016-02-09 14:09:55.310000+00:00,5000.0,,Workitem_1856394904,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_2,Created,schedule,2016-02-09 14:09:55.319000+00:00,5000.0,,Workitem_771409081,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_2,Obtained,start,2016-02-09 14:09:55.321000+00:00,5000.0,,Workitem_455241378,Workflow,,,
A_Validating,,,New credit,,Car,Application_719477615,,User_2,statechange,complete,2016-02-09 14:09:55.392000+00:00,5000.0,,ApplState_750104983,Application,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_2,Released,suspend,2016-02-09 14:10:07.869000+00:00,5000.0,,Workitem_753674781,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_102,Obtained,resume,2016-02-09 14:52:46.393000+00:00,5000.0,,Workitem_1938813448,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_102,Released,suspend,2016-02-09 15:02:45.029000+00:00,5000.0,,Workitem_1678892437,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_75,Obtained,resume,2016-02-10 13:45:50.294000+00:00,5000.0,,Workitem_343364098,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_75,Released,suspend,2016-02-10 13:46:51.056000+00:00,5000.0,,Workitem_605052922,Workflow,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_87,Obtained,resume,2016-02-10 14:10:35.370000+00:00,5000.0,,Workitem_1584658012,Workflow,,,
O_Accepted,Offer_309110609,,New credit,,Car,Application_719477615,,User_87,statechange,complete,2016-02-10 14:13:17.700000+00:00,5000.0,,OfferState_134102459,Offer,,,
A_Pending,,,New credit,,Car,Application_719477615,,User_87,statechange,complete,2016-02-10 14:13:17.703000+00:00,5000.0,,ApplState_1534266505,Application,,,
W_Validate application,,,New credit,,Car,Application_719477615,,User_87,Deleted,complete,2016-02-10 14:13:17.705000+00:00,5000.0,,Workitem_1794661692,Workflow,,,
A_Create Application,,,New credit,,Car,Application_1480288163,,User_1,Created,complete,2016-02-05 11:27:08.385000+00:00,16000.0,,Application_1480288163,Application,,,
A_Submitted,,,New credit,,Car,Application_1480288163,,User_1,statechange,complete,2016-02-05 11:27:08.450000+00:00,16000.0,,ApplState_1748269526,Application,,,
W_Handle leads,,,New credit,,Car,Application_1480288163,,User_1,Created,schedule,2016-02-05 11:27:08.718000+00:00,16000.0,,Workitem_293890816,Workflow,,,
W_Handle leads,,,New credit,,Car,Application_1480288163,,User_1,Deleted,withdraw,2016-02-05 11:27:49.981000+00:00,16000.0,,Workitem_420497378,Workflow,,,
W_Complete application,,,New credit,,Car,Application_1480288163,,User_1,Created,schedule,2016-02-05 11:27:49.988000+00:00,16000.0,,Workitem_13505686,Workflow,,,
A_Concept,,,New credit,,Car,Application_1480288163,,User_1,statechange,complete,2016-02-05 11:27:49.994000+00:00,16000.0,,ApplState_867821885,Application,,,
W_Complete application,,,New credit,,Car,Application_1480288163,,User_74,Obtained,start,2016-02-06 13:44:54.980000+00:00,16000.0,,Workitem_919939473,Workflow,,,
W_Complete application,,,New credit,,Car,Application_1480288163,,User_74,Released,suspend,2016-02-06 13:47:44.997000+00:00,16000.0,,Workitem_1385163129,Workflow,,,
W_Complete application,,,New credit,,Car,Application_1480288163,,User_74,Obtained,resume,2016-02-06 13:59:35.275000+00:00,16000.0,,Workitem_315795386,Workflow,,,
A_Accepted,,,New credit,,Car,Application_1480288163,,User_74,statechange,complete,2016-02-06 14:04:45.793000+00:00,16000.0,,ApplState_1435593614,Application,,,
O_Create Offer,,16000.0,New credit,True,Car,Application_1480288163,True,User_74,Created,complete,2016-02-06 14:06:24.920000+00:00,16000.0,16000.0,Offer_1471472715,Offer,956.0,262.47,70.0
O_Created,Offer_1471472715,,New credit,,Car,Application_1480288163,,User_74,statechange,complete,2016-02-06 14:06:26.315000+00:00,16000.0,,OfferState_2062220894,Offer,,,
O_Sent (mail and online),Offer_1471472715,,New credit,,Car,Application_1480288163,,User_74,statechange,complete,2016-02-06 14:07:51.215000+00:00,16000.0,,OfferState_1044630403,Offer,,,
W_Complete application,,,New credit,,Car,Application_1480288163,,User_74,Deleted,complete,2016-02-06 14:07:51.234000+00:00,16000.0,,Workitem_750079151,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1480288163,,User_74,Created,schedule,2016-02-06 14:07:51.244000+00:00,16000.0,,Workitem_102804885,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1480288163,,User_74,Obtained,start,2016-02-06 14:07:51.247000+00:00,16000.0,,Workitem_120433559,Workflow,,,
A_Complete,,,New credit,,Car,Application_1480288163,,User_74,statechange,complete,2016-02-06 14:07:51.249000+00:00,16000.0,,ApplState_2089608002,Application,,,
W_Call after offers,,,New credit,,Car,Application_1480288163,,User_74,Released,suspend,2016-02-06 14:09:51.643000+00:00,16000.0,,Workitem_1823676912,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1480288163,,User_3,Obtained,resume,2016-02-10 09:13:09.278000+00:00,16000.0,,Workitem_1051969166,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1480288163,,User_3,Released,suspend,2016-02-10 09:13:51.684000+00:00,16000.0,,Workitem_347862777,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1480288163,,User_117,Deleted,ate_abort,2016-02-11 07:57:55.894000+00:00,16000.0,,Workitem_271443234,Workflow,,,
W_Validate application,,,New credit,,Car,Application_1480288163,,User_117,Created,schedule,2016-02-11 07:57:55.902000+00:00,16000.0,,Workitem_86608054,Workflow,,,
W_Validate application,,,New credit,,Car,Application_1480288163,,User_117,Obtained,start,2016-02-11 07:57:55.903000+00:00,16000.0,,Workitem_1490699621,Workflow,,,
A_Validating,,,New credit,,Car,Application_1480288163,,User_117,statechange,complete,2016-02-11 07:57:56.841000+00:00,16000.0,,ApplState_621883014,Application,,,
O_Returned,Offer_1471472715,,New credit,,Car,Application_1480288163,,User_117,statechange,complete,2016-02-11 07:58:09.094000+00:00,16000.0,,OfferState_1333416012,Offer,,,
W_Validate application,,,New credit,,Car,Application_1480288163,,User_117,Released,suspend,2016-02-11 08:02:05.432000+00:00,16000.0,,Workitem_231986790,Workflow,,,
W_Validate application,,,New credit,,Car,Application_1480288163,,User_100,Deleted,ate_abort,2016-02-11 08:37:04.129000+00:00,16000.0,,Workitem_1753889940,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_1480288163,,User_100,Created,schedule,2016-02-11 08:37:04.136000+00:00,16000.0,,Workitem_1719606567,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_1480288163,,User_100,Obtained,start,2016-02-11 08:37:04.138000+00:00,16000.0,,Workitem_2133557843,Workflow,,,
A_Incomplete,,,New credit,,Car,Application_1480288163,,User_100,statechange,complete,2016-02-11 08:37:04.140000+00:00,16000.0,,ApplState_612359602,Application,,,
W_Call incomplete files,,,New credit,,Car,Application_1480288163,,User_100,Released,suspend,2016-02-11 08:39:23.145000+00:00,16000.0,,Workitem_1750340213,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_1480288163,,User_4,Obtained,resume,2016-02-11 09:43:56.420000+00:00,16000.0,,Workitem_428629035,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_1480288163,,User_4,Released,suspend,2016-02-11 09:45:07.519000+00:00,16000.0,,Workitem_136670793,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_1480288163,,User_4,Deleted,ate_abort,2016-02-11 10:27:24.589000+00:00,16000.0,,Workitem_1420285396,Workflow,,,
W_Validate application,,,New credit,,Car,Application_1480288163,,User_4,Created,schedule,2016-02-11 10:27:24.600000+00:00,16000.0,,Workitem_2127254071,Workflow,,,
W_Validate application,,,New credit,,Car,Application_1480288163,,User_4,Obtained,start,2016-02-11 10:27:24.607000+00:00,16000.0,,Workitem_1819552682,Workflow,,,
A_Validating,,,New credit,,Car,Application_1480288163,,User_4,statechange,complete,2016-02-11 10:27:24.679000+00:00,16000.0,,ApplState_589442273,Application,,,
W_Validate application,,,New credit,,Car,Application_1480288163,,User_4,Released,suspend,2016-02-11 10:29:05.086000+00:00,16000.0,,Workitem_1862482652,Workflow,,,
O_Accepted,Offer_1471472715,,New credit,,Car,Application_1480288163,,User_102,statechange,complete,2016-02-11 12:22:48.601000+00:00,16000.0,,OfferState_1774134574,Offer,,,
A_Pending,,,New credit,,Car,Application_1480288163,,User_102,statechange,complete,2016-02-11 12:22:48.607000+00:00,16000.0,,ApplState_789677015,Application,,,
W_Validate application,,,New credit,,Car,Application_1480288163,,User_102,Deleted,ate_abort,2016-02-11 12:22:48.610000+00:00,16000.0,,Workitem_623192767,Workflow,,,
A_Create Application,,,New credit,,Existing loan takeover,Application_1958031421,,User_1,Created,complete,2016-02-15 12:38:58.377000+00:00,10000.0,,Application_1958031421,Application,,,
A_Submitted,,,New credit,,Existing loan takeover,Application_1958031421,,User_1,statechange,complete,2016-02-15 12:38:58.469000+00:00,10000.0,,ApplState_862917929,Application,,,
W_Handle leads,,,New credit,,Existing loan takeover,Application_1958031421,,User_1,Created,schedule,2016-02-15 12:38:59.061000+00:00,10000.0,,Workitem_1680718089,Workflow,,,
W_Handle leads,,,New credit,,Existing loan takeover,Application_1958031421,,User_1,Deleted,withdraw,2016-02-15 12:39:54.341000+00:00,10000.0,,Workitem_386990846,Workflow,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_1958031421,,User_1,Created,schedule,2016-02-15 12:39:54.351000+00:00,10000.0,,Workitem_503458992,Workflow,,,
A_Concept,,,New credit,,Existing loan takeover,Application_1958031421,,User_1,statechange,complete,2016-02-15 12:39:54.355000+00:00,10000.0,,ApplState_942972685,Application,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_1958031421,,User_24,Obtained,start,2016-02-16 13:11:22.089000+00:00,10000.0,,Workitem_647053859,Workflow,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_1958031421,,User_24,Released,suspend,2016-02-16 13:11:27.102000+00:00,10000.0,,Workitem_1404587239,Workflow,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_1958031421,,User_24,Obtained,resume,2016-02-16 13:32:14.454000+00:00,10000.0,,Workitem_678570411,Workflow,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_1958031421,,User_24,Released,suspend,2016-02-16 13:32:18.991000+00:00,10000.0,,Workitem_455394019,Workflow,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_1958031421,,User_22,Obtained,resume,2016-02-16 18:40:37.992000+00:00,10000.0,,Workitem_1942469295,Workflow,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_1958031421,,User_22,Released,suspend,2016-02-16 18:41:48.531000+00:00,10000.0,,Workitem_223771975,Workflow,,,
A_Accepted,,,New credit,,Existing loan takeover,Application_1958031421,,User_22,statechange,complete,2016-02-16 18:59:39.422000+00:00,10000.0,,ApplState_848748103,Application,,,
O_Create Offer,,10000.0,New credit,True,Existing loan takeover,Application_1958031421,False,User_22,Created,complete,2016-02-16 19:08:04.162000+00:00,10000.0,0.0,Offer_1879702118,Offer,0.0,170.0,69.0
O_Created,Offer_1879702118,,New credit,,Existing loan takeover,Application_1958031421,,User_22,statechange,complete,2016-02-16 19:08:05.366000+00:00,10000.0,,OfferState_1515672127,Offer,,,
O_Sent (mail and online),Offer_1879702118,,New credit,,Existing loan takeover,Application_1958031421,,User_22,statechange,complete,2016-02-16 19:08:18.620000+00:00,10000.0,,OfferState_1705208343,Offer,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_1958031421,,User_22,Deleted,ate_abort,2016-02-16 19:08:18.644000+00:00,10000.0,,Workitem_1112259229,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_1958031421,,User_22,Created,schedule,2016-02-16 19:08:18.654000+00:00,10000.0,,Workitem_652949439,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_1958031421,,User_22,Obtained,start,2016-02-16 19:08:18.657000+00:00,10000.0,,Workitem_712182306,Workflow,,,
A_Complete,,,New credit,,Existing loan takeover,Application_1958031421,,User_22,statechange,complete,2016-02-16 19:08:18.659000+00:00,10000.0,,ApplState_272813945,Application,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_1958031421,,User_22,Released,suspend,2016-02-16 19:12:11.335000+00:00,10000.0,,Workitem_280609201,Workflow,,,
